## Average spectral response curve (electrons/photon - microns) for WISE4 array
#           Wave  Spectral_Response
  8.49126028e+00     4.23600000e-07
  8.50158953e+00     4.80499978e-07
  8.51191976e+00     5.78399977e-07
  8.52225000e+00     6.44199986e-07
  8.53258024e+00     7.58099986e-07
  8.54291047e+00     9.41400003e-07
  8.55323972e+00     1.01000001e-06
  8.56356996e+00     1.19900005e-06
  8.57390020e+00     1.46499997e-06
  8.58423043e+00     9.78799974e-08
  8.59455968e+00     8.15600032e-08
  8.60488992e+00     7.69300001e-08
  8.61522016e+00     6.74800020e-08
  8.62555039e+00     6.58999966e-08
  8.63587965e+00     6.70800020e-08
  8.64620988e+00     6.29099972e-08
  8.65654012e+00     6.17899971e-08
  8.66687035e+00     6.27999981e-08
  8.67719961e+00     5.97200014e-08
  8.68752984e+00     5.43799992e-08
  8.69786008e+00     5.15499998e-08
  8.70819032e+00     4.83700013e-08
  8.71851957e+00     4.73200004e-08
  8.72884980e+00     4.50400002e-08
  8.73918004e+00     4.13099990e-08
  8.74951028e+00     3.95700006e-08
  8.75983953e+00     3.88200014e-08
  8.77016976e+00     3.82699987e-08
  8.78050000e+00     3.78299987e-08
  8.79083024e+00     3.79800014e-08
  8.80116047e+00     3.93300006e-08
  8.81148972e+00     3.84200014e-08
  8.82181996e+00     4.06500007e-08
  8.83215020e+00     3.99700006e-08
  8.84248043e+00     4.20100008e-08
  8.85280968e+00     4.13700008e-08
  8.86313992e+00     4.19899990e-08
  8.87347016e+00     4.28100009e-08
  8.88380039e+00     4.35399983e-08
  8.89412965e+00     4.43799983e-08
  8.90445988e+00     4.64699994e-08
  8.91479012e+00     4.71099995e-08
  8.92512035e+00     4.75700013e-08
  8.93544961e+00     4.70500012e-08
  8.94577984e+00     4.86599987e-08
  8.95611008e+00     4.98000006e-08
  8.96644032e+00     5.08000007e-08
  8.97676957e+00     5.18699999e-08
  8.98709980e+00     5.27300017e-08
  8.99743004e+00     5.31399991e-08
  9.00776028e+00     5.39900000e-08
  9.01808953e+00     5.46099983e-08
  9.02841976e+00     5.29600008e-08
  9.03875000e+00     5.43200009e-08
  9.04908024e+00     5.48899983e-08
  9.05941047e+00     5.43299983e-08
  9.06973972e+00     5.55399993e-08
  9.08006996e+00     5.68099985e-08
  9.09040020e+00     5.85600013e-08
  9.10073043e+00     6.18099989e-08
  9.11105968e+00     6.35699990e-08
  9.12138992e+00     6.38000017e-08
  9.13172016e+00     6.49399965e-08
  9.14205039e+00     6.80799985e-08
  9.15237965e+00     6.81099976e-08
  9.16270988e+00     6.99499978e-08
  9.17304012e+00     7.18899997e-08
  9.18337035e+00     7.43400008e-08
  9.19369961e+00     7.91799977e-08
  9.20402984e+00     8.12299987e-08
  9.21436008e+00     8.51400017e-08
  9.22469032e+00     8.80399966e-08
  9.23501957e+00     9.01899995e-08
  9.24534980e+00     9.38999989e-08
  9.25568004e+00     9.61399991e-08
  9.26601028e+00     9.89800029e-08
  9.27633953e+00     1.00999998e-07
  9.28666976e+00     1.01900000e-07
  9.29700000e+00     1.00400001e-07
  9.30733024e+00     1.04300000e-07
  9.31766047e+00     1.08000002e-07
  9.32798972e+00     1.08800002e-07
  9.33831996e+00     1.07699996e-07
  9.34865020e+00     1.10999999e-07
  9.35898043e+00     1.12599999e-07
  9.36930968e+00     1.14099997e-07
  9.37963992e+00     1.14899997e-07
  9.38997016e+00     1.15799999e-07
  9.40030039e+00     1.16199999e-07
  9.41062965e+00     1.15799999e-07
  9.42095988e+00     1.15100001e-07
  9.43129012e+00     1.16199999e-07
  9.44162035e+00     1.12800002e-07
  9.45194961e+00     1.12000002e-07
  9.46227984e+00     1.12199999e-07
  9.47261008e+00     1.11399999e-07
  9.48294032e+00     1.11699997e-07
  9.49326957e+00     1.09500000e-07
  9.50359980e+00     1.06100003e-07
  9.51393004e+00     1.00199998e-07
  9.52426028e+00     9.91200011e-08
  9.53458953e+00     9.50799972e-08
  9.54491976e+00     8.82199984e-08
  9.55525000e+00     8.41599999e-08
  9.56558024e+00     8.15600032e-08
  9.57591047e+00     7.92599977e-08
  9.58623972e+00     7.47499982e-08
  9.59656996e+00     7.30999972e-08
  9.60690020e+00     7.21800006e-08
  9.61723043e+00     7.03499978e-08
  9.62755968e+00     6.85599986e-08
  9.63788992e+00     6.59799966e-08
  9.64822016e+00     6.59999984e-08
  9.65855039e+00     6.51400001e-08
  9.66887965e+00     6.32600035e-08
  9.67920988e+00     6.19000033e-08
  9.68954012e+00     6.12100024e-08
  9.69987035e+00     6.05599979e-08
  9.71019961e+00     5.99100005e-08
  9.72052984e+00     5.92800014e-08
  9.73086008e+00     5.86800013e-08
  9.74119032e+00     5.80899986e-08
  9.75151957e+00     5.75900003e-08
  9.76184980e+00     5.71500003e-08
  9.77218004e+00     5.63299984e-08
  9.78251028e+00     5.57299984e-08
  9.79283953e+00     5.48899983e-08
  9.80316976e+00     5.42099983e-08
  9.81350000e+00     5.33300017e-08
  9.82383024e+00     5.27799990e-08
  9.83416047e+00     5.21200008e-08
  9.84448972e+00     5.13399989e-08
  9.85481996e+00     5.09600007e-08
  9.86515020e+00     5.04999988e-08
  9.87548043e+00     5.01499997e-08
  9.88580968e+00     4.90500014e-08
  9.89613992e+00     5.00699997e-08
  9.90647016e+00     4.98000006e-08
  9.91680039e+00     4.88000005e-08
  9.92712965e+00     4.85300014e-08
  9.93745988e+00     4.81899995e-08
  9.94779012e+00     4.79600004e-08
  9.95812035e+00     4.81600004e-08
  9.96844961e+00     4.78000004e-08
  9.97877984e+00     4.86900014e-08
  9.98911008e+00     4.90199987e-08
  9.99944032e+00     4.89200005e-08
  1.00097696e+01     4.81700013e-08
  1.00200998e+01     4.78699995e-08
  1.00304300e+01     4.82800004e-08
  1.00407603e+01     4.76299995e-08
  1.00510895e+01     4.69399986e-08
  1.00614198e+01     4.66199985e-08
  1.00717500e+01     4.64100012e-08
  1.00820802e+01     4.70299995e-08
  1.00924105e+01     4.70999986e-08
  1.01027397e+01     4.67499994e-08
  1.01130700e+01     4.67499994e-08
  1.01234002e+01     4.68100012e-08
  1.01337304e+01     4.66599985e-08
  1.01440597e+01     4.65700012e-08
  1.01543899e+01     4.64699994e-08
  1.01647202e+01     4.66599985e-08
