## Average spectral response curve (electrons/photon - microns) for MIPS2 array
#         Wave  Spectral_Response
  4.995998e+01      -2.900000e-04
  5.021104e+01       6.600000e-05
  5.046463e+01       8.660000e-04
  5.072080e+01       1.816000e-03
  5.097958e+01       2.936000e-03
  5.124101e+01       4.346000e-03
  5.150514e+01       6.087000e-03
  5.177200e+01       8.170000e-03
  5.204165e+01       1.067700e-02
  5.231412e+01       1.409000e-02
  5.258946e+01       1.845400e-02
  5.286771e+01       2.310900e-02
  5.314892e+01       2.744300e-02
  5.343314e+01       3.252300e-02
  5.372041e+01       4.017300e-02
  5.401079e+01       4.971100e-02
  5.430433e+01       6.050400e-02
  5.460108e+01       7.361700e-02
  5.490108e+01       9.014700e-02
  5.520440e+01       1.095230e-01
  5.551109e+01       1.296200e-01
  5.582121e+01       1.457720e-01
  5.613481e+01       1.535410e-01
  5.645196e+01       1.585990e-01
  5.677271e+01       1.700370e-01
  5.709713e+01       1.898030e-01
  5.742527e+01       2.149290e-01
  5.775721e+01       2.414510e-01
  5.809301e+01       2.634990e-01
  5.843273e+01       2.799450e-01
  5.877645e+01       2.948170e-01
  5.912424e+01       3.126680e-01
  5.947617e+01       3.366480e-01
  5.983232e+01       3.699820e-01
  6.019275e+01       4.120770e-01
  6.055756e+01       4.541260e-01
  6.092681e+01       4.911890e-01
  6.130060e+01       5.264360e-01
  6.167899e+01       5.595590e-01
  6.206209e+01       5.951500e-01
  6.244998e+01       6.415870e-01
  6.284275e+01       6.940720e-01
  6.324049e+01       7.379700e-01
  6.364329e+01       7.746800e-01
  6.405126e+01       8.080520e-01
  6.446450e+01       8.278620e-01
  6.488310e+01       8.383410e-01
  6.530717e+01       8.488570e-01
  6.573682e+01       8.605280e-01
  6.617217e+01       8.699980e-01
  6.661331e+01       8.831750e-01
  6.706038e+01       9.033750e-01
  6.751349e+01       9.234210e-01
  6.797277e+01       9.452810e-01
  6.843834e+01       9.700160e-01
  6.891032e+01       9.847660e-01
  6.938887e+01       9.890370e-01
  6.987411e+01       9.952370e-01
  7.036618e+01       1.000000e+00
  7.086523e+01       9.982680e-01
  7.137141e+01       9.999890e-01
  7.188487e+01       1.000645e+00
  7.240578e+01       9.922010e-01
  7.293429e+01       9.820830e-01
  7.347057e+01       9.725780e-01
  7.401479e+01       9.585180e-01
  7.456714e+01       9.386030e-01
  7.512780e+01       9.179370e-01
  7.569695e+01       8.830380e-01
  7.627479e+01       8.320290e-01
  7.686152e+01       7.817210e-01
  7.745734e+01       7.298820e-01
  7.806248e+01       6.702210e-01
  7.867714e+01       6.119890e-01
  7.930157e+01       5.584210e-01
  7.993598e+01       5.057310e-01
  8.058062e+01       4.567610e-01
  8.123575e+01       4.165410e-01
  8.190162e+01       3.790620e-01
  8.257849e+01       3.407290e-01
  8.326664e+01       3.075580e-01
  8.396636e+01       2.793670e-01
  8.467794e+01       2.508570e-01
  8.540169e+01       2.236510e-01
  8.613791e+01       2.008180e-01
  8.688693e+01       1.789810e-01
  8.764910e+01       1.596080e-01
  8.842475e+01       1.442210e-01
  8.921426e+01       1.303850e-01
  9.001799e+01       1.173190e-01
  9.083634e+01       1.071470e-01
  9.166970e+01       9.892400e-02
  9.251849e+01       8.955500e-02
  9.338315e+01       8.155700e-02
  9.426413e+01       7.577900e-02
  9.516188e+01       6.901000e-02
  9.607690e+01       6.137500e-02
  9.700968e+01       5.609200e-02
  9.796076e+01       5.186500e-02
  9.893067e+01       4.672200e-02
  9.991997e+01       4.214000e-02
  1.009293e+02       3.823100e-02
  1.019592e+02       3.455400e-02
  1.030103e+02       3.302100e-02
  1.040833e+02       3.299000e-02
  1.051789e+02       3.242200e-02
  1.062978e+02       3.068700e-02
  1.074408e+02       3.026500e-02
  1.086087e+02       3.099200e-02
  1.098022e+02       3.027000e-02
  1.110222e+02       2.935000e-02
