## Average spectral response curve (electrons/photon - microns) for MIPS3 array
#         Wave  Spectral_Response
  1.000851e+02       4.470000e-04
  1.002105e+02       4.740000e-04
  1.003363e+02       3.670000e-04
  1.004623e+02       4.070000e-04
  1.005887e+02       4.720000e-04
  1.007154e+02       4.940000e-04
  1.008424e+02       5.390000e-04
  1.009697e+02       5.890000e-04
  1.010974e+02       5.530000e-04
  1.012253e+02       5.480000e-04
  1.013536e+02       6.800000e-04
  1.014822e+02       7.000000e-04
  1.016112e+02       5.960000e-04
  1.017405e+02       5.570000e-04
  1.018701e+02       6.410000e-04
  1.020000e+02       7.240000e-04
  1.021303e+02       6.770000e-04
  1.022609e+02       7.150000e-04
  1.023918e+02       7.660000e-04
  1.025231e+02       6.650000e-04
  1.026547e+02       7.250000e-04
  1.027866e+02       7.150000e-04
  1.029189e+02       7.190000e-04
  1.030516e+02       7.990000e-04
  1.031845e+02       7.490000e-04
  1.033178e+02       7.520000e-04
  1.034515e+02       7.890000e-04
  1.035855e+02       8.220000e-04
  1.037199e+02       8.460000e-04
  1.038546e+02       8.190000e-04
  1.039896e+02       7.860000e-04
  1.041250e+02       7.970000e-04
  1.042608e+02       9.000000e-04
  1.043969e+02       9.660000e-04
  1.045334e+02       9.520000e-04
  1.046702e+02       8.080000e-04
  1.048074e+02       7.380000e-04
  1.049449e+02       8.190000e-04
  1.050828e+02       9.270000e-04
  1.052211e+02       9.320000e-04
  1.053597e+02       8.310000e-04
  1.054987e+02       7.920000e-04
  1.056381e+02       7.960000e-04
  1.057778e+02       8.190000e-04
  1.059179e+02       8.700000e-04
  1.060584e+02       9.040000e-04
  1.061992e+02       9.240000e-04
  1.063404e+02       8.890000e-04
  1.064820e+02       9.010000e-04
  1.066240e+02       9.430000e-04
  1.067664e+02       8.810000e-04
  1.069091e+02       7.960000e-04
  1.070522e+02       8.660000e-04
  1.071957e+02       9.430000e-04
  1.073396e+02       9.320000e-04
  1.074839e+02       1.009000e-03
  1.076286e+02       9.360000e-04
  1.077736e+02       8.030000e-04
  1.079190e+02       9.970000e-04
  1.080649e+02       1.114000e-03
  1.082111e+02       1.061000e-03
  1.083577e+02       1.021000e-03
  1.085048e+02       9.810000e-04
  1.086522e+02       9.170000e-04
  1.088000e+02       9.330000e-04
  1.089482e+02       9.370000e-04
  1.090969e+02       8.760000e-04
  1.092459e+02       8.640000e-04
  1.093954e+02       8.830000e-04
  1.095452e+02       1.011000e-03
  1.096955e+02       1.149000e-03
  1.098462e+02       1.216000e-03
  1.099973e+02       1.242000e-03
  1.101488e+02       1.255000e-03
  1.103007e+02       1.211000e-03
  1.104531e+02       1.216000e-03
  1.106058e+02       1.288000e-03
  1.107590e+02       1.282000e-03
  1.109126e+02       1.384000e-03
  1.110667e+02       1.455000e-03
  1.112212e+02       1.513000e-03
  1.113761e+02       1.442000e-03
  1.115314e+02       1.455000e-03
  1.116872e+02       1.539000e-03
  1.118434e+02       1.477000e-03
  1.120000e+02       1.562000e-03
  1.121571e+02       1.587000e-03
  1.123146e+02       1.518000e-03
  1.124726e+02       1.472000e-03
  1.126310e+02       1.510000e-03
  1.127899e+02       1.489000e-03
  1.129492e+02       1.518000e-03
  1.131089e+02       1.668000e-03
  1.132691e+02       1.809000e-03
  1.134298e+02       1.797000e-03
  1.135909e+02       1.851000e-03
  1.137525e+02       1.818000e-03
  1.139145e+02       2.091000e-03
  1.140771e+02       2.203000e-03
  1.142400e+02       2.179000e-03
  1.144035e+02       2.222000e-03
  1.145674e+02       2.193000e-03
  1.147317e+02       2.368000e-03
  1.148966e+02       2.635000e-03
